Batman Consequences           ,Chris McGue                                                                                              
Baja el volumen               ,Matias Martin Saucedo                                                                                    
Batman Consequences           ,Josh St. Laurent                                                                                         
Batman Consequences: Ending wi,Josh St. Laurent                                                                                         
Bagged                        ,Ira Hadzic                                                                                               
Bak Fasaden                   ,Stephan A. Hergel                                                                                        
Back                          ,Sam Toy                                                                                                  
Baba Amte                     ,Prem Vaidya                                                                                              
Baobab                        ,Amin Albahari                                                                                            
Back                          ,Paul Jaeger                                                                                              
Bass: Beyond Limitation       ,Andy Laviolette                                                                                          
Baile Sexy                    ,C.M. Landrus                                                                                             
Battle of Gestures            ,Lewis O'Connor                                                                                           
Bad Friday: Rastafari After Co,Deborah A. Thomas                                                                                        
Barry Levinson                ,Martin Saint Charles                                                                                     
Barry Sonnenfeld              ,Martin Saint Charles                                                                                     
Bad Boys for Life             ,Adil El Arbi                                                                                             
Barefoot Confidential 67      ,Flowers                                                                                                  
Barefoot Confidential 68      ,Flowers                                                                                                  
Barefoot Confidential 69      ,Flowers                                                                                                  
Barefoot Confidential 70      ,Flowers                                                                                                  
Barefoot Confidential 71      ,Flowers                                                                                                  
Batman- Out of Character      ,Kris Theorin                                                                                             
Babusya                       ,Yuliya Shashkova                                                                                         
Bakudan to ningen to shi no ka,Shun'ichi Yoshizawa                                                                                      
Bad Moon                      ,Ryan Robbins                                                                                             
Bad Influence                 ,Ryan Robbins                                                                                             
Bait and Switch               ,Ryan Robbins                                                                                             
Bashment Granny               ,Stede Flash                                                                                              
Bansari                       ,Ashim Banerjee                                                                                           
Ballet Story                  ,Daria Belova                                                                                             
Bagong ligo                   ,Aj Triviño                                                                                              
Banka                         ,Celil Murat Sari                                                                                         
Back to the Beach             ,Mark Stone                                                                                               
Ballet of Unhatched Chicks    ,Kim Seong-young                                                                                          
Bad Habits Stories            ,Egidio Ferrara                                                                                           
Basically Frightened: The Musi,Tom Lawson                                                                                               
Back to Basics                ,Michael Liu                                                                                              
Bayou Country: A River of Song,Kris E. Wheeler                                                                                          
Back from the Dread           ,Kris E. Wheeler                                                                                          
Background Noise              ,Travis S. Parke                                                                                          
Baby Dance                    ,Ann Zamudio                                                                                              
BackRoad                      ,Michael Freudenberg                                                                                      
Badha                         ,Shahin                                                                                                   
Badha                         ,Wajed Ali Sumon                                                                                          
Battle Me                     ,Hakim Zahir                                                                                              
Back on Track                 ,Ilmar Joubert                                                                                            
Barcelona en dos colors       ,Alberto Diana                                                                                            
Bad Reception: The Wireless Re,Doug Loranger                                                                                            
Bad Habits Stories            ,Umberto Del Prete                                                                                        
Bad Deal for Britain          ,John Beveridge                                                                                           
Batbola                       ,Jose Hernandez                                                                                           
Bad Idea                      ,Tyler Davis                                                                                              
Bad School                    ,Derek Hammer                                                                                             
Backline                      ,Rhys Wilkins                                                                                             
Batbola                       ,Xavier Masson-Leach                                                                                      
Back in Black                 ,Duygu Özbagci                                                                                           
Bamboo Sound                  ,Carlos Llerena Aguirre                                                                                   
Barney: I Love My Friends     ,Ben Vaughn                                                                                               
Bad Reputation                ,Mark Basile                                                                                              
Bad Reputation                ,Lorraine Yarde                                                                                           
Barely Legal                  ,Mike Van Kooten                                                                                          
Barbe et charisme             ,Charles Grenier                                                                                          
Battle                        ,Andrey Nikiforov                                                                                         
Babiron no tobira             ,Hibari Kurihara                                                                                          
Bara iro no ho ~Growing pains~,Kyôhei Ishiguro                                                                                         
Ballpoint Pen                 ,Andrew Holland                                                                                           
Baked Alaska                  ,David Robertson                                                                                          
Bad Carma                     ,Dan Clark                                                                                                
Bass Class                    ,Jennifer Kluska                                                                                          
Backstabbed                   ,Mary Ryan                                                                                                
Barfoot Steps In              ,Andy Milligan                                                                                            
Battle of the Sexes           ,Rob Kraut                                                                                                
Battle of the Final Two       ,Rob Kraut                                                                                                
Barry Fitzgerald              ,Grover J. Allen                                                                                          
Bachelorette Ashley Is Single ,Chris Kelly                                                                                              
Barin                         ,Vitaliy Potapov                                                                                          
Bakuhatsu Suru Ai no Hana     ,Takafumi Hattori                                                                                         
Battle Dome! Fusion of Fire an,Lotte Horlings                                                                                           
Battle Pyramid! Vs Regirock!! ,Lotte Horlings                                                                                           
Battle Pyramid Again! Vs Regis,Lotte Horlings                                                                                           
Barry Humphries as Himself    ,Tony Vuat                                                                                                
Bara to samurai               ,Kazuyuki Inoue                                                                                           
Bartleby the Prisoner         ,Francois Hemmen                                                                                          
Bad Luck Often Brings Good Luc,Osamu Kamei                                                                                              
Barodra Auditions             ,Ashok Kumar Shukla                                                                                       
Bad Back to the Future        ,Christian Langlois                                                                                       
Barrow Hill: Curse of the Anci,Matt Clark                                                                                               
Barbarous Mexico 2010         ,Luis Rincon                                                                                              
Bayonetta                     ,Isao Negishi                                                                                             
Barbarian Days                ,Damian Horan                                                                                             
Back to Life                  ,Al Kane                                                                                                  
Battle Scarred                ,David Modell                                                                                             
Bachelor Pads and Party Homes ,Jim MacPherson                                                                                           
Bachelor Upgrades             ,Jim MacPherson                                                                                           
Bakugan Idol                  ,Kyungjun Choi                                                                                            
Bakugan Stall                 ,Kyungjun Choi                                                                                            
Battle for the Second Shield  ,Kyungjun Choi                                                                                            
BakuNano                      ,Kyungjun Choi                                                                                            
Battle Lines                  ,Kyungjun Choi                                                                                            
Battle for Bakugan Land       ,Kyungjun Choi                                                                                            
Bayou Caviar                  ,Cuba Gooding Jr.                                                                                         
Bad 25                        ,Spike Lee                                                                                                
Bad Words                     ,Jason Bateman                                                                                            
Back of Book                  ,Richard Benjamin                                                                                         
Bathing Flo                   ,Ellen Burstyn                                                                                            
Barney Thomson                ,Robert Carlyle                                                                                           
Bad Girls                     ,John Dahl                                                                                                
Battle of the Proxies         ,Griffin Dunne                                                                                            
Bag Man                       ,Renny Harlin                                                                                             
Bad Samaritan                 ,Dean Devlin                                                                                              
Barney                        ,Hy Averback                                                                                              
Bawnmore                      ,Imogen Murphy                                                                                            
Bad Reputation                ,Yoram Astrakhan                                                                                          
Barbershop: The Next Cut      ,Malcolm D. Lee                                                                                           
Balloon Fest - Moxicopy       ,Richard Clabaugh                                                                                         
Barabbas                      ,Roger Young                                                                                              
Bayou Romance: Part 2         ,Alan Myerson                                                                                             
Bayou Romance: Part 3         ,Alan Myerson                                                                                             
Bayou Romance: Part 4         ,Alan Myerson                                                                                             
Bayou Romance: Part 5         ,Alan Myerson                                                                                             
Badge of Honour               ,David Tucker                                                                                             
Barbie: The Princess & the Pop,Ezekiel Norton                                                                                           
Barbie: The Pearl Princess    ,Ezekiel Norton                                                                                           
Back for More!                ,Edward Peghin                                                                                            
Barbecue Battle               ,Gregory Poppen                                                                                           
Babe 2                        ,Antonio Adamo                                                                                            
Banjo Tales with Mike Seeger  ,Yasha Aginsky                                                                                            
Bank to the Future            ,Richard Bazley                                                                                           
Bad Timing                    ,Steve Hughes                                                                                             
Batmobile vs Aliens           ,Mike Rotman                                                                                              
Bandsalat                     ,Ralph Strasser                                                                                           
Bank$tas                      ,Jeff Stephenson                                                                                          
Bazaar Rowdy                  ,A. Kodandarami Reddy                                                                                     
Batter Up                     ,Kim Fields                                                                                               
Bad Influence                 ,Joey Lawrence                                                                                            
Backflash                     ,Mario Van Peebles                                                                                        
Bavaria - Traumreise durch Bay,Joseph Vilsmaier                                                                                         
Babyphat                      ,David de Vos                                                                                             
Bakuretsu!! Otome no hada no h,Noriyuki Abe                                                                                             
Back in the Day               ,Hisham Abed                                                                                              
Barba                         ,Paulo Abreu                                                                                              
Babushka-general              ,Melis Abzalov                                                                                            
Back on Track                 ,Jean Achache                                                                                             
Bawl and Chain                ,Andy Ackerman                                                                                            
Baka: A Cry from the Rainfores,Phil Agland                                                                                              
Bad Romance                   ,Joss Agnew                                                                                               
Bananavsnittet                ,Knut Agnred                                                                                              
Bachelor Pad                  ,Chris Ailes                                                                                              
Baruji Kyoshu                 ,Kazuki Akane                                                                                             
Basim Belada                  ,Serdar Akar                                                                                              
Back on Badstreet             ,Keith Alcorn                                                                                             
Baby Doctor Strangelove       ,James Allodi                                                                                             
Bada$$ Mothaf**kas            ,Charles Band                                                                                             
Babes Behind Bars             ,Charles Band                                                                                             
Baseball Chronicles           ,Marino Amoruso                                                                                           
Back in Time                  ,Todd Robert Anderson                                                                                     
Battlefield                   ,Tim Andrew                                                                                               
Ball of Confusion             ,Peter Andrikidis                                                                                         
Banff                         ,Catherine Annau                                                                                          
Baby Be Mine                  ,Jamie Annett                                                                                             
Battle Against the Dried-Up De,Yasunao Aoki                                                                                             
Bad Wolf                      ,Kalman Apple                                                                                             
Baziranje jedinica teritorijal,Aleksandar Arandjelovic                                                                                  
Battle for Rio                ,Gonzalo Arijon                                                                                           
Bananas. Bananas Venenosas    ,Jan Arnold                                                                                               
Bareback Town                 ,Miguel Arteta                                                                                            
Baishun                       ,Tatsuo Asano                                                                                             
Back in the Saddle Again      ,Rebecca Asher                                                                                            
Batman and Robin and the Other,Ray Atherton                                                                                             
Badge of Dishonor             ,Beth B                                                                                                   
Bailey on Visconti            ,David Bailey                                                                                             
Bad Cat                       ,Richard Bairos                                                                                           
Babacan                       ,Natuk Baytan                                                                                             
Banff                         ,François Balcaen                                                                                        
Barbie: A Camping We Will Go  ,Mark Baldo                                                                                               
Ballooning Over Everest       ,Michael Balson                                                                                           
Batalha do Passinho           ,Mário Márcio Bandarra                                                                                  
Bad Teeth                     ,Norberto Barba                                                                                           
Bad Guys Meet the Good Guys   ,Joseph Barbera                                                                                           
Baba Bait/From Ape to Z/Zoom-Z,Joseph Barbera                                                                                           
Bank Pranks                   ,Joseph Barbera                                                                                           
Baby Chase/Crazy Cat Capers/Ra,Joseph Barbera                                                                                           
Baby Mine and His Toys        ,William Barker                                                                                           
Balade avec Djian             ,Kate Barry                                                                                               
Baandhon                      ,Jahnu Barua                                                                                              
Baltimore                     ,Laurent Basset                                                                                           
Batter Up!/The Case of the Hau,Charles E. Bastien                                                                                       
Battle for Dien Bien Phu      ,Peter Batty                                                                                              
Battle for the Treasure       ,Godfrey Ho                                                                                               
Babaeng selyado               ,Arsenio Bautista                                                                                         
Batam Bata                    ,Arsenio Bautista                                                                                         
Baunan                        ,Ruel S. Bayani                                                                                           
Banff                         ,Dennis Beauchamp                                                                                         
Bastardo                      ,Néjib Belkadhi                                                                                          
Bangkok Connection            ,Max Bellocchio                                                                                           
Bad Breed                     ,Vince Benedetti                                                                                          
Back of the Yards             ,Mark Benjamin                                                                                            
Bar None                      ,Clé Bennett                                                                                             
Barn Wedding                  ,Shaun Benson                                                                                             
Bad Money                     ,Alec Berg                                                                                                
Baha Lana                     ,Joyce Bernal                                                                                             
BBQ Tricks and Recipes        ,Gene Bernard                                                                                             
Back to Basics                ,Gene Bernard                                                                                             
Bakers                        ,Edward Bernds                                                                                            
Barbers                       ,Edward Bernds                                                                                            
Bat and Brawl                 ,Edward Bernds                                                                                            
Bad City                      ,Carl Bessai                                                                                              
Bajirao Mastani               ,Sanjay Leela Bhansali                                                                                    
Battaglione San Marco         ,Antonio Bido                                                                                             
Battlefield Marshank          ,Luc Bihan                                                                                                
Bakshish La-Kashish           ,Adi Binyaminov                                                                                           
Badad                         ,Adi Binyaminov                                                                                           
Batgirl XXX: An Extreme Comixx,Robert Black                                                                                             
Bad Birthday?                 ,Michael Blackman                                                                                         
Bange Stunden                 ,Celino Bleiweiß                                                                                         
Banco!                        ,Louis Bolduc                                                                                             
Barbara Walters               ,Michael Bonfiglio                                                                                        
Barry Bakboord                ,Wim Bonte                                                                                                
Back in the Day               ,Paul Borghese                                                                                            
Bad Hair Day                  ,Rob Boutilier                                                                                            
Bad Little Kid                ,Laurent Bouzereau                                                                                        
Baking Bad                    ,Phil Bowker                                                                                              
Banking and the Farmer        ,Peter Bradford                                                                                           
Bad Decisions                 ,Neal Brennan                                                                                             
BBQ Booty                     ,Doug Bresler                                                                                             
Baby vertauscht!              ,Ralph Bridle                                                                                             
Bad Country                   ,Chris Brinker                                                                                            
Back to Blakk                 ,Sebastian Brodin                                                                                         
Basket Case                   ,Stefan Brogren                                                                                           
Bad Kids of Crestview Academy ,Ben Browder                                                                                              
Battlelines                   ,Grant Brown                                                                                              
Bark to the Future/Lights Came,Ken Bruce                                                                                                
Bait                          ,Dominic Brunt                                                                                            
Barking Tall/Bad Eggs         ,Rick Bugental                                                                                            
Banana Republic               ,Peter Gathings Bunche                                                                                    
Bachelor/Bachelorette         ,James Burrows                                                                                            
Bahama Mama                   ,James Burrows                                                                                            
Backslide                     ,Nanette Burstein                                                                                         
Babeldom                      ,Paul Bush                                                                                                
Barney/Never                  ,Louis C.K.                                                                                               
Back                          ,Louis C.K.                                                                                               
Ban shan piao yu ban shan qing,Mei-Chun Chang                                                                                           
Baby Mama                     ,Andy Cadiff                                                                                              
Baby Steps                    ,Andy Cadiff                                                                                              
Bad George Clooney            ,Andy Cadiff                                                                                              
Barefoot Trick Water Skier/Inv,Dana Calderwood                                                                                          
Balloons & Skates             ,Dana Calderwood                                                                                          
Balance of Power              ,Douglas Camfield                                                                                         
Barrymore                     ,Erik Canuel                                                                                              
Bairro                        ,Jorge Cardoso                                                                                            
Balatkayo                     ,Luciano B. Carlos                                                                                        
Bacon and Legs                ,Wendy Jo Carlton                                                                                         
Battle Sounds                 ,John Carluccio                                                                                           
Back to the Future            ,Shai Carmeli-Pollak                                                                                      
Bad Code                      ,Jon Cassar                                                                                               
Bahay ng lagim                ,Celso Ad. Castillo                                                                                       
Based on a True Story         ,Mark Cendrowski                                                                                          
Bai se feng bao               ,Billy Chan                                                                                               
Baby Fever                    ,Jay Chandrasekhar                                                                                        
Basic Story                   ,Jay Chandrasekhar                                                                                        
Barney: Furry Friends         ,Martha W. Chang                                                                                          
Bad Sister                    ,Gary Chason                                                                                              
Bai xuan feng                 ,Tianzong Chen                                                                                            
Baby Steps                    ,Barney Cheng                                                                                             
Ba Ge de gushi                ,Yin Cheng                                                                                                
Barbecue Party                ,Denis Chernov                                                                                            
Ballast                       ,Denis Chernov                                                                                            
Bad Trip                      ,Denis Chernov                                                                                            
Baby Doll                     ,Denis Chernov                                                                                            
Barrel Story                  ,Denis Chernov                                                                                            
Babochka                      ,Denis Chernov                                                                                            
Bao che                       ,Pak Tong Cheuk                                                                                           
Ba xian guo hai               ,Artis Chow                                                                                               
Battle of the Sexes           ,Steve Christiansen                                                                                       
Bad Parents                   ,Jerry Ciccoritti                                                                                         
Bambini guerrieri             ,Daniele Cini                                                                                             
Battlezone                    ,Duane Clark                                                                                              
Battle of Gettysburg          ,Tim Clark                                                                                                
Bad Romance                   ,Ross W. Clarkson                                                                                         
Bakery Boy                    ,Edward F. Cline                                                                                          
Bali                          ,Ross Close                                                                                               
Baby Time Timmy               ,Jackie Cockle                                                                                            
Ballerina Timmy               ,Jackie Cockle                                                                                            
Baby Face                     ,Gerry Cohen                                                                                              
Barbecue Blues                ,Peter M. Cohen                                                                                           
Bad Poets Society             ,Peter M. Cohen                                                                                           
Back It Up                    ,Rosalyn Coleman                                                                                          
Bathers on the Beach at Bright,Esme Collings                                                                                            
Bach to the Future            ,Tony Collingwood                                                                                         
Back to Bach                  ,Tony Collingwood                                                                                         
Battle on Ice                 ,Tony Collingwood                                                                                         
Baron Blackwolf: Dogs of God  ,Kevin Connor                                                                                             
Bad Girl                      ,Audrey Cooke                                                                                             
Batman Beyond                 ,Darwyn Cooke                                                                                             
Bat and Brawl                 ,Sam Cornell                                                                                              
Back to the Beach 1           ,Mark Corwin                                                                                              
Back to the Beach 2           ,Mark Corwin                                                                                              
Back to the Beach 3           ,Mark Corwin                                                                                              
Back to the Beach 4           ,Mark Corwin                                                                                              
Back to the Beach 5           ,Mark Corwin                                                                                              
Bahamas Week 1                ,Mark Corwin                                                                                              
Bahamas Week 2                ,Mark Corwin                                                                                              
Bahamas Week 3                ,Mark Corwin                                                                                              
Bahamas Week 5                ,Mark Corwin                                                                                              
Bahamas Week 4                ,Mark Corwin                                                                                              
Back to the Beach 1           ,Mark Corwin                                                                                              
Back to the Beach 2           ,Mark Corwin                                                                                              
Back to the Beach 4           ,Mark Corwin                                                                                              
Back to the Beach 3           ,Mark Corwin                                                                                              
Back to the Beach 5           ,Mark Corwin                                                                                              
Barreiro                      ,Artur Costa de Macedo                                                                                    
Banana Bran Crunch            ,Kevin Cotteleer                                                                                          
Battle of the M11 Link Road   ,Paul Coueslant                                                                                           
Bad Tina                      ,Jennifer Coyle                                                                                           
Barabas                       ,Stany Crets                                                                                              
Bad Moon Rising               ,Derby Crewe                                                                                              
Barney Cheng                  ,Tony Croll                                                                                               
Battle of North vs South in Sa,Kevin Cronan                                                                                             
Babylon Fields                ,Michael Cuesta                                                                                           
Babies and Families           ,Jean-Louis Coté                                                                                         
Baby in the Band              ,Juliet D'Annibale                                                                                        
Bad Girls 8                   ,Robby D.                                                                                                 
Battle for the Streets        ,Matt Danner                                                                                              
Back to Blakk                 ,Johnny Darrell                                                                                           
Bandoleer of Brothers         ,Johnny Darrell                                                                                           
Battling Basilone             ,BJ Davis                                                                                                 
Battling Basilone             ,Julia Davis                                                                                              
Bayarang adonis: The Kristoffe,Maryo J. de los Reyes                                                                                    
