Bajo un cielo de gloria       ,José Bohr                                                                                               
Barmaids                      ,Simon Boisvert                                                                                           
Baxter                        ,Jérôme Boivin                                                                                          
Barjo                         ,Jérôme Boivin                                                                                          
Barcarola                     ,Alberto Bojórquez                                                                                       
Battements solaires           ,Patrick Bokanowski                                                                                       
Bad Seed                      ,Jon Bokenkamp                                                                                            
Baby                          ,Elsa Bolam                                                                                               
Bauhaus - Mythos der Moderne  ,Niels Bolbrinker                                                                                         
Backlash                      ,Cliff Bole                                                                                               
Bad Blood                     ,Cliff Bole                                                                                               
Barschel: A Murder in Geneva  ,Uwe Boll                                                                                                 
Bald Ambition                 ,Ben Bolt                                                                                                 
Basketball Headliners of 1950 ,Jay Bonafield                                                                                            
Baywatch Down Under: Part 1   ,Gregory J. Bonann                                                                                        
Baywatch Down Under: Part 2   ,Gregory J. Bonann                                                                                        
Bathysphere                   ,Phil Bondelli                                                                                            
Bachelor Party                ,John T. Bone                                                                                             
Bachelor Party 2              ,John T. Bone                                                                                             
Basix                         ,John T. Bone                                                                                             
Bad Company                   ,Peter Bonerz                                                                                             
Bah Humboldt                  ,Peter Bonerz                                                                                             
Back Together                 ,Peter Bonerz                                                                                             
Barking Dogs Never Bite       ,Bong Joon Ho                                                                                             
Babylone                      ,Manu Bonmariage                                                                                          
Baria et le grand mariage     ,Manu Bonmariage                                                                                          
Ballad for a Hoodlum          ,Claude-Jean Bonnardot                                                                                    
Basket Case                   ,Frank Bonner                                                                                             
Bad Housekeeping              ,Frank Bonner                                                                                             
Bazooka Joe                   ,Lee Bonner                                                                                               
Battle Scars                  ,Lee Bonner                                                                                               
Bats in the Attic             ,René Bonnière                                                                                          
Backwater                     ,René Bonnière                                                                                          
Backbeat                      ,René Bonnière                                                                                          
Bad Boys                      ,Sanford Bookstaver                                                                                       
Bandit                        ,Richard Boone                                                                                            
Bachelor of Arts              ,Harry Booth                                                                                              
Barney                        ,Harry Booth                                                                                              
Banoria Phul                  ,Atul Bordoloi                                                                                            
Barrabravas                   ,Sebastián Borensztein                                                                                   
Backyard Dogs                 ,Robert Boris                                                                                             
Basic Black                   ,Clay Borris                                                                                              
Bastard!                      ,Mirko Borscht                                                                                            
Back Pay                      ,Frank Borzage                                                                                            
Bad Girl                      ,Frank Borzage                                                                                            
Bandhur Path                  ,Chitta Bose                                                                                              
Bankalekha                    ,Chitta Bose                                                                                              
Banjarey                      ,Hiren Bose                                                                                               
Bala Ki Raat                  ,Modhu Bose                                                                                               
Bandish                       ,Satyen Bose                                                                                              
Bandi                         ,Satyen Bose                                                                                              
Barjatri                      ,Satyen Bose                                                                                              
Baia Mare                     ,Ion Bostan                                                                                               
Bad Influences                ,Loren Bouchard                                                                                           
Balkan Reflections            ,Vasilis Boudouris                                                                                        
Bat Thumb                     ,David Bourla                                                                                             
Back to the Future: Making the,Laurent Bouzereau                                                                                        
Barbe-Bleue                   ,Jean Bovon                                                                                               
Baby Love                     ,John Bowab                                                                                               
Bad Chemistry                 ,John Bowab                                                                                               
Ballroom Dance                ,John Bowab                                                                                               
Baby Love                     ,John Bowab                                                                                               
Back Story                    ,John Bowab                                                                                               
Basic Black                   ,John Bowab                                                                                               
Barriers                      ,Ivor Bowen                                                                                               
Backdoor Passes 6             ,Patrick Collins                                                                                          
Bad Water                     ,Chuck Bowman                                                                                             
Bad to the Bone/Southern Fried,Ken Boyer                                                                                                
Barren                        ,Steve Boyum                                                                                              
Back to One                   ,Steve Boyum                                                                                              
Battle of Oil Tankers         ,Muhammad Bozorgnia                                                                                       
Baeus                         ,Bruno Bozzetto                                                                                           
Baby Story                    ,Bruno Bozzetto                                                                                           
Babette                       ,Charles Brabin                                                                                           
Bad Blood                     ,Randy Bradshaw                                                                                           
Baby Talk                     ,Randy Bradshaw                                                                                           
Bad to Worse                  ,Randy Bradshaw                                                                                           
Bash and Trash                ,Sally Brady                                                                                              
Banana Republic Blues         ,Sally Brady                                                                                              
Bare Knuckles                 ,Don Edmonds                                                                                              
Bad Subject                   ,Carlo Ludovico Bragaglia                                                                                 
Baby Jesus                    ,Stan Brakhage                                                                                            
Babylon Series #2             ,Stan Brakhage                                                                                            
Babylon Series #3             ,Stan Brakhage                                                                                            
Babylon Series                ,Stan Brakhage                                                                                            
Baby Needs a New Pair of Shoes,Bill Brame                                                                                               
Batimam e Robim               ,Ivo Branco                                                                                               
Baxter                        ,Eve Brandstein                                                                                           
Bandit King of Texas          ,Fred C. Brannon                                                                                          
Bad Night                     ,Kevin Bray                                                                                               
Back in the Hole              ,Scott Brazil                                                                                             
Ballad of a Soldier           ,Kevin Breen                                                                                              
Barnabo of the Mountains      ,Mario Brenta                                                                                             
Baba Manda                    ,Vinko Bresan                                                                                             
Battle of the Amazons         ,Alfonso Brescia                                                                                          
Battle of the Stars           ,Alfonso Brescia                                                                                          
Bacanal na Ilha da Fantasia   ,Hércules Breseghelo                                                                                     
Bar 20 Rides Again            ,Howard Bretherton                                                                                        
Barbecue                      ,Howard Bretherton                                                                                        
Background                    ,Michael E. Briant                                                                                        
Backstreet Boys Live          ,Jeb Brien                                                                                                
Bad Microphones.              ,Dominic Brigstocke                                                                                       
Basic Alan                    ,Dominic Brigstocke                                                                                       
Ballroom                      ,Xavier Brillat                                                                                           
Battle of the Sexes           ,Burt Brinckerhoff                                                                                        
Bazooka                       ,Laurent Brochand                                                                                         
Bandits and Ballads           ,Lou Brock                                                                                                
Bayan Ko                      ,Lino Brocka                                                                                              
Bad Georgia Road              ,John C. Broderick                                                                                        
Backdoor to Hollywood         ,Jerome Bronson                                                                                           
Ball Street                   ,Jerome Bronson                                                                                           
Battle Circus                 ,Richard Brooks                                                                                           
Battle for Haditha            ,Nick Broomfield                                                                                          
Bad Habits                    ,Simón Bross                                                                                             
Back to School                ,Steve Broster                                                                                            
Bad to the Bone               ,Jonathan Brough                                                                                          
Batter Up                     ,Arvin Brown                                                                                              
Barefoot Adventure            ,Bruce Brown                                                                                              
Babe Watch Part 2             ,Bob Vosse                                                                                                
Babe Watch                    ,Bob Vosse                                                                                                
Barry Sobel                   ,Ellen Brown                                                                                              
Bachelor Party                ,Gary Brown                                                                                               
Bank on It                    ,Grant Brown                                                                                              
Bashful Buccaneer             ,Harry Joe Brown                                                                                          
Barefoot Boy                  ,Karl Brown                                                                                               
Bad Medicine                  ,Reg Browne                                                                                               
Babies by Bannister           ,Irving Browning                                                                                          
Baby Face/Mr. Right           ,Ken Bruce                                                                                                
Banana Special                ,Robert C. Bruce                                                                                          
Battling Bruisers             ,Adrian Brunel                                                                                            
Babysitter                    ,Zbynek Brynych                                                                                           
Barricade                     ,Marc Buckland                                                                                            
Bad Carrot                    ,Colin Bucksey                                                                                            
Baltic Rhapsody               ,Leonard Buczkowski                                                                                       
Banshee                       ,Colin Budds                                                                                              
Back in the Saddle            ,Colin Budds                                                                                              
Battle in the Virginia Hills  ,Kenean Buel                                                                                              
Battle of Pottsburg Bridge    ,Kenean Buel                                                                                              
Back to Bass                  ,Nicholas Bufalo                                                                                          
Baby Bye-Bye                  ,Nicholas Bufalo                                                                                          
Banket                        ,Marcel Buh                                                                                               
Badlands                      ,Penelope Buitenhuis                                                                                      
Back Home                     ,Milan Bukovac                                                                                            
Backroads to Vegas            ,Kirsten Bulmer                                                                                           
Babaanne                      ,Aydin Bulut                                                                                              
Babar: The Movie              ,Alan Bunce                                                                                               
Bavaria Blue                  ,Jörg Bundschuh                                                                                          
Baggage                       ,Cara Buono                                                                                               
Backbone of the World: The Bla,George Burdeau                                                                                           
Back to School                ,Ray Burdis                                                                                               
Back to Back                  ,Stuart Burge                                                                                             
Back to Back: The Dock Brief a,Stuart Burge                                                                                             
Barocco                       ,Charles Burguet                                                                                          
Bayka                         ,Georgiy Burkov                                                                                           
Baazigar                      ,Abbas Alibhai Burmawalla                                                                                 
Baadshah                      ,Abbas Alibhai Burmawalla                                                                                 
Baazigar                      ,Mastan Alibhai Burmawalla                                                                                
Baadshah                      ,Mastan Alibhai Burmawalla                                                                                
Barbara                       ,Walter Burns                                                                                             
Baby Balk                     ,James Burrows                                                                                            
Bad Neighbor Sam              ,James Burrows                                                                                            
Bar Bet                       ,James Burrows                                                                                            
Bar Wars                      ,James Burrows                                                                                            
Bar Wars II: The Woodman Strik,James Burrows                                                                                            
Bar Wars III: The Return of Te,James Burrows                                                                                            
Bar Wars V: The Final Judgemen,James Burrows                                                                                            
Bar Wars VII: The Naked Prey  ,James Burrows                                                                                            
Battle of the Exes            ,James Burrows                                                                                            
Babies Having Babies          ,James Burrows                                                                                            
Ball Three                    ,James Burrows                                                                                            
Bacon and Eggs                ,James Burrows                                                                                            
Bathroom Humor                ,James Burrows                                                                                            
Bagpipe Dreams                ,Kevin Burston                                                                                            
Battle Stations               ,Kevin Burston                                                                                            
Bad Baby                      ,Tom Burton                                                                                               
Ballhaus Barmbek              ,Christel Buschmann                                                                                       
Bad Judgment                  ,Timothy Busfield                                                                                         
Battered                      ,Robert Butler                                                                                            
Badmash Gujjar                ,Masood Butt                                                                                              
Battletoads                   ,Kent Butterworth                                                                                         
Bat with a Golden Tongue/Munda,Kent Butterworth                                                                                         
Backdoor to Buttsville        ,Seymore Butts                                                                                            
Backdoor to Buttsville 2      ,Seymore Butts                                                                                            
Bande de filles               ,Joyce Buñuel                                                                                            
Back in the Red: Part 1       ,Ed Bye                                                                                                   
Back in the Red: Part 2       ,Ed Bye                                                                                                   
Back in the Red: Part 3       ,Ed Bye                                                                                                   
Backwards                     ,Ed Bye                                                                                                   
Balance of Power              ,Ed Bye                                                                                                   
Backyard Fun                  ,Greg Byers                                                                                               
Back in London                ,Sue Bysh                                                                                                 
Bajuszverseny                 ,István Bácskai Lauró                                                                                  
Barbarous Street              ,Gilles Béhat                                                                                            
Ballet for Life               ,Maurice Béjart                                                                                          
Bacchanales 69                ,José Bénazéraf                                                                                        
Bacchanales 73                ,José Bénazéraf                                                                                        
Baise-moi partout             ,José Bénazéraf                                                                                        
Backdoor to Paris             ,José Bénazéraf                                                                                        
Barros de Estremoz            ,Maria Luísa Bívar                                                                                      
Barefoot and Without a Hat    ,Jürgen Böttcher                                                                                        
Back Trail                    ,Christy Cabanne                                                                                          
Bareback Riders               ,Lance Heywood                                                                                            
Backstage Pass                ,Lance Heywood                                                                                            
Barcelona sur                 ,Jordi Cadena                                                                                             
Back in the Saddle Shoes Again,Andy Cadiff                                                                                              
Battle of the Bands           ,Andy Cadiff                                                                                              
Back to the Future IV - Judgme,Andy Cadiff                                                                                              
Back to School                ,Andy Cadiff                                                                                              
Bald Facts                    ,Burt Caesar                                                                                              
Batter Up                     ,George Cahan                                                                                             
Back to Childhood             ,David Cahill                                                                                             
Bad Guy                       ,Edward L. Cahn                                                                                           
Baby Blues                    ,Edward L. Cahn                                                                                           
Bare Waves                    ,Mark Novick                                                                                              
Baile Perfumado               ,Paulo Caldas                                                                                             
Batali vs. Laiskonis: Chocolat,Dana Calderwood                                                                                          
Batali vs. Lo: Mushrooms      ,Dana Calderwood                                                                                          
Batali vs. Campbell: Cheese   ,Dana Calderwood                                                                                          
Batali vs. Trevino: Catfish   ,Dana Calderwood                                                                                          
Babysitting Horror Stories    ,Dana Calderwood                                                                                          
Baaaaad News in New Zealand   ,Dana Calderwood                                                                                          
Bad Day on Broadway           ,Dana Calderwood                                                                                          
Bad Woman Steals Goodman      ,Dana Calderwood                                                                                          
Bathing Booty                 ,Dana Calderwood                                                                                          
Batali vs. English: Pizza Doug,Dana Calderwood                                                                                          
Batali vs. Des Jardins: Shrimp,Dana Calderwood                                                                                          
Batali vs. Dufresne: Tilapia  ,Dana Calderwood                                                                                          
Batali vs. Murphy: Crawfish   ,Dana Calderwood                                                                                          
Balada mesterilor             ,Bob Calinescu                                                                                            
Bastardos                     ,Raymundo Calixto                                                                                         
Baby Brother Blues            ,John Callas                                                                                              
Back to the Furniture         ,John Callas                                                                                              
Bad Manners Bobby             ,John Callas                                                                                              
Bagriyanik                    ,Baki Çallioglu                                                                                          
Bangles Greatest Hits         ,Marty Callner                                                                                            
Ballata per un pistolero      ,Alfio Caltabiano                                                                                         
Barro en los zapatos de Cenici,Salvador Calvo                                                                                           
Bacchanal                     ,Jean-Yves Le Castel                                                                                      
Bad Dog                       ,David Cameron                                                                                            
Bad Apple                     ,Douglas Camfield                                                                                         
Barriers                      ,Roy Campanella II                                                                                        
Bad Inclination               ,Pierfrancesco Campanella                                                                                 
Back Slash                    ,Kevin Campbell                                                                                           
Ballerina: Part 1             ,Norman Campbell                                                                                          
Ballerina: Part 2             ,Norman Campbell                                                                                          
Bajo el cielo austral         ,Enrique Campos                                                                                           
Bahia                         ,Marcel Camus                                                                                             
Bandas guerreras              ,Benjamín Cann                                                                                           
Ballet-Oop                    ,Robert Cannon                                                                                            
Batbabe                       ,Stuart Canterbury                                                                                        
Baccarat                      ,Stuart Canterbury                                                                                        
Baccarat 2                    ,Stuart Canterbury                                                                                        
Barrio Babes                  ,Stuart Canterbury                                                                                        
Back to Melrose Place         ,Stuart Canterbury                                                                                        
Basic Elements                ,Stuart Canterbury                                                                                        
Backdoor to Cannes            ,Stuart Canterbury                                                                                        
Backstage Entrance            ,Stuart Canterbury                                                                                        
Backstage Entrance 2          ,Stuart Canterbury                                                                                        
Barely Legal 2                ,Stuart Canterbury                                                                                        
Bad Wives Book Club           ,Stuart Canterbury                                                                                        
Backwards Day                 ,Erik Canuel                                                                                              
Babicka                       ,Frantisek Cáp                                                                                           
Babar and Father Christmas    ,Gerry Capelle                                                                                            
Ballata tragica               ,Luigi Capuano                                                                                            
Bailongas                     ,Chiqui Carabante                                                                                         
Bad Blood                     ,Leos Carax                                                                                               
Bang bang al hoyo             ,René Cardona Jr.                                                                                        
Bat Girl                      ,Topper Carew                                                                                             
Barriers of Society           ,Lloyd B. Carleton                                                                                        
Barok Goes to Hong Kong       ,Luciano B. Carlos                                                                                        
Bakit pa ako isinilang?       ,Luciano B. Carlos                                                                                        
Bait                          ,Hank Carlson                                                                                             
Back to School                ,Rob Carlton                                                                                              
Bajo la piel del conflicto    ,Harmonia Carmona                                                                                         
Bad Channels                  ,Ted Nicolaou                                                                                             
Bachelors Walk Christmas Speci,John Carney                                                                                              
Bastard                       ,John Caro                                                                                                
Bazooka County III            ,Michael Carpenter                                                                                        
Bazooka County 4              ,Michael Carpenter                                                                                        
Bad Luck Brad                 ,Steve Carr                                                                                               
Bandits of the Badlands       ,Thomas Carr                                                                                              
Bad Gun                       ,Thomas Carr                                                                                              
Bahnhof                       ,Rudi Carrell                                                                                             
Bad Mojo                      ,Vincent Carrella                                                                                         
Backyard                      ,Carlos Carrera                                                                                           
Barbie                        ,Albertina Carri                                                                                          
Barbie Can also Be Sad        ,Albertina Carri                                                                                          
Baby Luv                      ,Robert Martin Carroll                                                                                    
Barbara Parkins               ,Bill Carruthers                                                                                          
Bark at the Moon              ,Brendon Carter                                                                                           
Bahamas or Bust               ,Brendon Carter                                                                                           
Barra 68 - Sem Perder a Ternur,Vladimir Carvalho                                                                                        
Bar Esperanza                 ,Hugo Carvana                                                                                             
Bacio di morte                ,Giovanni Casaleggio                                                                                      
Bbobbolone                    ,Daniele Cascella                                                                                         
Bad Girl                      ,George Case                                                                                              
Bad Liver                     ,Philip Casnoff                                                                                           
Baby Love                     ,Carol Cassidy                                                                                            
Bailes de Galicia             ,Alfredo Castellón                                                                                       
Barriada                      ,Alfredo Castellón                                                                                       
Bakit may pag-ibig pa?        ,Celso Ad. Castillo                                                                                       
Barako                        ,Celso Ad. Castillo                                                                                       
Battle of Rogue River         ,William Castle                                                                                           
Bandilang basahan             ,Eduardo de Castro                                                                                        
Backfire                      ,Gilbert Cates                                                                                            
Baby Sitter                   ,Alberto Cavallone                                                                                        
Bajazet                       ,Pierre Cavassilas                                                                                        
Bad Business                  ,Geoffrey Cawthorn                                                                                        
Baluga                        ,Tony Cayado                                                                                              
Babaing kidlat                ,Tony Cayado                                                                                              
Batwoman and Robin Meet the Qu,Tony Cayado                                                                                              
Bajo la metralla              ,Felipe Cazals                                                                                            
Bagdad Daddy                  ,Larry Ceballos                                                                                           
Babe Watch Beach              ,Tony Martino                                                                                             
Barely 18                     ,Tony Martino                                                                                             
Baptismo de Fogo              ,Rogério Ceitil                                                                                          
Barbecue                      ,Mark Cendrowski                                                                                          
Baby Fight Club               ,Mark Cendrowski                                                                                          
Back to DePolo                ,Mark Cendrowski                                                                                          
Bawal na pag-ibig             ,Behn Cervantes                                                                                           
Baby an Bord                  ,Zbynek Cerven                                                                                            
Barbacoa sangrienta           ,Albert Cervera                                                                                           
Baila guapa                   ,Adriano Tagliavia                                                                                        
Bay E                         ,Sinan Çetin                                                                                             
Bank                          ,Sinan Çetin                                                                                             
Barbacoa                      ,Gibby Cevallos                                                                                           
Barbacoa                      ,Mike Cevallos                                                                                            
Basic Impulse                 ,Chuen-Yee Cha                                                                                            
Ballet Tales                  ,Vakhtang Chabukiani                                                                                      
