Juchitan, Queer Paradise      ,Patricio Henríquez                                                                                      
Jungbrunnen                   ,Wolfgang F. Henschel                                                                                     
Jumbo Aqua                    ,James Herbert                                                                                            
Julgranskaramellen            ,Bo Hermansson                                                                                            
Julkärven                    ,Bo Hermansson                                                                                            
Juego                         ,Ione Hernández                                                                                          
Jungle Compound               ,Jack Herzberg                                                                                            
Julie from Ohio               ,Isa Hesse-Rabinovitch                                                                                    
Juggernaut                    ,Gordon Hessler                                                                                           
Judgment Day                  ,Douglas Heyes                                                                                            
Julia and Suzanne's Big Advent,Dwayne Hickman                                                                                           
Junjô -Tragedy-              ,Masamitsu Hidaka                                                                                         
Judgement Day                 ,Nicky Higgens                                                                                            
Juicy's House Party           ,Ron Hightower                                                                                            
Jumpin' at the Bedside        ,John Hilbard                                                                                             
Julians Drohung               ,Peter Hill                                                                                               
Junk Junkies/Day of the Flecko,Stephen Hillenburg                                                                                       
Junk in the Trunk             ,Bethany Rooney                                                                                           
Juggler's Silver              ,Lambert Hillyer                                                                                          
Juhannus                      ,Kaarlo Hiltunen                                                                                          
Juden in Dombrova             ,Fritz Hippler                                                                                            
June Havoc                    ,Herbert Hirschman                                                                                        
Jump-Up                       ,Herbert Hirschman                                                                                        
Jungle Pursuit                ,Carl K. Hittleman                                                                                        
Jungle Emperor Leo            ,Yoshio Takeuchi                                                                                          
Jud Strunk                    ,Bill Hobin                                                                                               
Judgment of Lake Balaton      ,Werner Hochbaum                                                                                          
Jungle of Identity            ,Martin Hodel                                                                                             
Jungle Treachery              ,Rex Hodge                                                                                                
Judgement Day                 ,Christopher Hodson                                                                                       
Junge Leute                   ,Hubert Hoelzke                                                                                           
Jump in!                      ,Paul Hoen                                                                                                
Jughead                       ,Rod Holcomb                                                                                              
Juju Music                    ,Jacques Holender                                                                                         
Judge Contain's Hotel         ,Maury Holland                                                                                            
Jubilee Line                  ,Tim Hope                                                                                                 
Jump Tomorrow                 ,Joel Hopkins                                                                                             
Judgment Night                ,Stephen Hopkins                                                                                          
Jun yo                        ,Nagafumi Hori                                                                                            
Julie Andrews: Back on Broadwa,David Horn                                                                                               
Julian Fauth: The Blues Is Jus,Glen Hornblast                                                                                           
Jullie kerels hebben geen idee,Henk van der Horst                                                                                       
Jubilee's Fairytale Theatre   ,Larry Houston                                                                                            
Judgment Day                  ,David Houts                                                                                              
Jumbles and Jokers            ,J.A. Howe                                                                                                
Jumping Jacks and Jail Birds  ,J.A. Howe                                                                                                
Jungle Bride                  ,Harry O. Hoyt                                                                                            
Judgement Day                 ,David Wu                                                                                                 
Jungle Fever                  ,George Huang                                                                                             
Jubiläum                     ,Richard Huber                                                                                            
Jump Boy                      ,Menhaj Huda                                                                                              
Jungles: People of the Trees  ,Tom Hugh-Jones                                                                                           
Judgement Day                 ,Bill Hughes                                                                                              
July Rhapsody                 ,Ann Hui                                                                                                  
Junkyard                      ,Hisko Hulsing                                                                                            
Jung und rebellisch           ,Wolfram Hundhammer                                                                                       
Judy Forgot                   ,T. Hayes Hunter                                                                                          
Jue dai biao wang             ,Joseph Kuo                                                                                               
Julie Lescaut                 ,Caroline Huppert                                                                                         
Jungle Woman                  ,Frank Hurley                                                                                             
Jubilee                       ,Michael Hurst                                                                                            
Judgement Call                ,Martin Hutchings                                                                                         
July '71 in San Francisco, Liv,Peter B. Hutton                                                                                          
Julia's geheim                ,Hans Hylkema                                                                                             
Junamatka                     ,Hannes Häyrinen                                                                                         
Juoksupoika                   ,Hannes Häyrinen                                                                                         
Julio Verne                   ,Narciso Ibáñez Serrador                                                                                
Junk                          ,Takahiko Iimura                                                                                          
Jumyô no hi - Kôhen         ,Tomiyasu Ikeda                                                                                           
Jumyô no hi - Zenpen         ,Tomiyasu Ikeda                                                                                           
Juri's Unfulfillment          ,Kunihiko Ikuhara                                                                                         
Jugoslavija i Evropska ekonoms,Aleksandar Ilic                                                                                          
Jungle of Dreams              ,Esa Illi                                                                                                 
Jun'ai monogatari             ,Tadashi Imai                                                                                             
Jury's Evidence               ,Ralph Ince                                                                                               
Judai no aoi sei              ,Yoshio Inoue                                                                                             
Judas Priest: Electric Eye    ,Wayne Isham                                                                                              
Julian's Journey/Humanity's Jo,Noboru Ishiguro                                                                                          
Junjô shôtengai: Yûre      ,Teruyoshi Ishii                                                                                          
Judgment Day                  ,Ichirô Itano                                                                                            
Julie and the Cadillacs       ,Bryan Izzard                                                                                             
Jurassic Sleepover/Grandma's V,Larry Jacobs                                                                                             
Juan Carlos Onetti, un escrito,Julio Jaimes                                                                                             
June and the Ducks            ,Brian Jameson                                                                                            
Junior Gets Married           ,Michael Patrick Jann                                                                                     
Junjô shônen osozaki no     ,Dieter Jansen                                                                                            
Juillet en septembre          ,Sébastien Japrisot                                                                                      
Jubilee                       ,Derek Jarman                                                                                             
Junior                        ,Leigh Jason                                                                                              
Jungle Ki Rani                ,Nandlal Jaswantlal                                                                                       
Jumpers                       ,Konrad Jay                                                                                               
Julie and Her Guys            ,Fanny Jean-Noël                                                                                         
Junior Eurovision Song Contest,Daniel Jelinek                                                                                           
Junior Eurovision Song Contest,Daniel Jelinek                                                                                           
Juice                         ,Jeffrey Jeturian                                                                                         
Juanita Catches Doña Digna   ,Jeffrey Jeturian                                                                                         
Juanita Continues to Hope for ,Jeffrey Jeturian                                                                                         
Juanita and Her Siblings Surpr,Jeffrey Jeturian                                                                                         
Juanita Allows Her Father to L,Jeffrey Jeturian                                                                                         
Juanita Refuses Doña Digna'  ,Jeffrey Jeturian                                                                                         
Juanita Catches Her Father in ,Jeffrey Jeturian                                                                                         
Juanita Discovers Doña Dign  ,Jeffrey Jeturian                                                                                         
Juanita Discovers the Undergro,Jeffrey Jeturian                                                                                         
Juanita is Still Stuck in the ,Jeffrey Jeturian                                                                                         
Juanita's Family Worries About,Jeffrey Jeturian                                                                                         
Juanita Returns Home and Tells,Jeffrey Jeturian                                                                                         
Juanita Devises a Plan on How ,Jeffrey Jeturian                                                                                         
Juanita Freaks Out When She Se,Jeffrey Jeturian                                                                                         
Juanita Fawns Over Joaquin Aft,Jeffrey Jeturian                                                                                         
Juanita Finally Gets a Hold of,Jeffrey Jeturian                                                                                         
Juanita Dresses Up for Her Dat,Jeffrey Jeturian                                                                                         
Juanita Discovers Joaquin's Re,Jeffrey Jeturian                                                                                         
Juanita Vents Out Her Anger to,Jeffrey Jeturian                                                                                         
Juanita Hopes to Outsmart Riki,Jeffrey Jeturian                                                                                         
Juanita Interrupts Val and Mar,Jeffrey Jeturian                                                                                         
Juanita Stands Behind Her Moth,Jeffrey Jeturian                                                                                         
Jukai                         ,Futoshi Kamino                                                                                           
Julie, Part 3: Water Condition,René Jodoin                                                                                             
Jumpstart: Preschool          ,Cathy Johnson                                                                                            
Judgment Day                  ,Clark Johnson                                                                                            
Jungle Adventures             ,Martin E. Johnson                                                                                        
Jugoslavija - Zdravlje i turiz,Miroslav Jokic                                                                                           
Jugoslavija vas poslovni partn,Miroslav Jokic                                                                                           
Jugoslovenska industrija prera,Miroslav Jokic                                                                                           
Jugoslovenski Sever i Jug     ,Miroslav Jokic                                                                                           
Juliet Prowse and Martha Raye ,Clark Jones                                                                                              
Judy Garland, Bill Cosby      ,Clark Jones                                                                                              
June 1943                     ,Jon Jones                                                                                                
Judy Garland: Beyond the Rainb,Peter Jones                                                                                              
Jury Duty: Part 1             ,Glenn Jordan                                                                                             
Jury Duty: Part 2             ,Glenn Jordan                                                                                             
July 4                        ,Joshiy                                                                                                   
Jungle Ni Jadibuti            ,Manilal Joshi                                                                                            
Julia et les hommes           ,Thierry Jousse                                                                                           
Jugoslovenska zeleznica       ,Dragovan Jovanovic                                                                                       
Jugoazbest                    ,Dragovan Jovanovic                                                                                       
Jugoslavija                   ,Miodrag Jovanovic                                                                                        
Jugoslovenska izlozba u Moskvi,Miodrag Jovanovic                                                                                        
Judy, Judy, Judy              ,Maurice Joyce                                                                                            
Jump!                         ,Mike Judge                                                                                               
Julian's POV Debauchery       ,Julian                                                                                                   
Judy Garland                  ,Joseph R. Juliano                                                                                        
Jubiläum einer Stadt - 750   ,Winfried Junge                                                                                           
Jury Duty                     ,Gil Junger                                                                                               
Jungfruresan                  ,Reidar Jönsson                                                                                          
Juhla meren rannalla          ,Kalle Kaarna                                                                                             
Jule im Abseits               ,Christine Kabisch                                                                                        
June Days                     ,Antonín Kachlík                                                                                        
Jumping Over Puddles          ,Karel Kachyna                                                                                            
Jumping Over Puddles          ,Karel Kachyna                                                                                            
Judgements                    ,George Kaczender                                                                                         
Judge Dee and the Monastery Mu,Jeremy Kagan                                                                                             
Juhlat riistäytyvät k�?     ,Hannu Kahakorpi                                                                                          
Julia                         ,Hannu Kahakorpi                                                                                          
Jumalien tappama              ,Hannu Kahakorpi                                                                                          
Juhani on kuumeessa           ,Hannu Kahakorpi                                                                                          
Julkisuuden ihanuus           ,Peppi Kajanne                                                                                            
Jubilee Trail                 ,Joseph Kane                                                                                              
Juko: Bee Fighters            ,Osamu Kaneda                                                                                             
Jula Treekul River            ,Pornpoj Kanitkasen                                                                                       
Judaai                        ,Raj Kanwar                                                                                               
June-E-Daulat                 ,Anand Prasad Kapoor                                                                                      
Jugendliebe                   ,Michael Karen                                                                                            
June 22 1941                  ,Roman Karmen                                                                                             
Jungle Fever                  ,Matia Karrell                                                                                            
Jumanji: Welcome to the Jungle,Jake Kasdan                                                                                              
Juliette                      ,Václav Kaslík                                                                                          
Juliette                      ,Ivan Kaslík                                                                                             
Jumper                        ,Brian Katkin                                                                                             
Juno                          ,Brian Katkin                                                                                             
Junction                      ,Dan Katzir                                                                                               
Juha                          ,Aki Kaurismäki                                                                                          
Juice Leskinen & Grand Slam: B,Aki Kaurismäki                                                                                          
Junjô otome no koimonogatar  ,Takenori Kawada                                                                                          
Jungle Ambush                 ,David Keane                                                                                              
Jungle Love                   ,Seth Kearsley                                                                                            
June 2011                     ,Daron Keet                                                                                               
July 2011                     ,Daron Keet                                                                                               
Junk Food Junkie              ,Gerren Keith                                                                                             
Jungle Bride                  ,Albert H. Kelley                                                                                         
Juggling Mad                  ,W.P. Kellino                                                                                             
Juggy Science Fair            ,Daniel Kellison                                                                                          
Judo                          ,Joan Kemp-Welch                                                                                          
Judgment Day: Part 1          ,Brooke Kennedy                                                                                           
Judgment Day: Part 2          ,Brooke Kennedy                                                                                           
Judgement Call                ,Burt Kennedy                                                                                             
Judge and Jury                ,Jane Kennedy                                                                                             
Judge Not: In Defense of Dogma,J.M. Kenny                                                                                               
Jumping Parson                ,Erle C. Kenton                                                                                           
Junior Gets a Patron          ,Herbert Kenwith                                                                                          
Junior the Senior             ,Herbert Kenwith                                                                                          
Julie's Big Move: Part 1      ,Herbert Kenwith                                                                                          
Julie's Big Move: Part 2      ,Herbert Kenwith                                                                                          
Julie's Operation             ,Herbert Kenwith                                                                                          
Julie Charles                 ,Jean Kerchbron                                                                                           
Juicy                         ,Bridgette Kerkove                                                                                        
Juicy 2                       ,Bridgette Kerkove                                                                                        
Juicy 3                       ,Bridgette Kerkove                                                                                        
Junge Liebe                   ,Florian Kern                                                                                             
Jury Duty                     ,James V. Kern                                                                                            
Judgment                      ,Irvin Kershner                                                                                           
Jugendsünden                 ,Erwin Keusch                                                                                             
Junoon                        ,Sanjay Khanna                                                                                            
July Rain                     ,Marlen Khutsiev                                                                                          
Jung-gwang's Nonsense         ,Kim Soo-yong                                                                                             
Juggy Science Fair            ,Jimmy Kimmel                                                                                             
Junjô no miyako              ,Sotoji Kimura                                                                                            
Julia Louis-Dreyfus/Snow Patro,Don Roy King                                                                                             
Jude Law/Pearl Jam            ,Don Roy King                                                                                             
Jug Face                      ,Chad Crawford Kinkle                                                                                     
Judgement Day                 ,Margy Kinmonth                                                                                           
Julie and the Bachelor/Set-up ,Richard Kinon                                                                                            
Jubilation Street             ,Keisuke Kinoshita                                                                                        
Jungens in den Flegeljahren   ,Rudolf W. Kipp                                                                                           
Jumping for Everybody         ,Alex Kirby                                                                                               
Junger Mann                   ,Ralf Kirsten                                                                                             
Jukujo-tachi no rabu hoteru: T,Sakae Nitta                                                                                              
Jury of One                   ,Alf Kjellin                                                                                              
Juhlat Hangossa               ,Jani Klemola                                                                                             
Jupiter på jorden            ,Georg af Klercker                                                                                        
Julpyssel                     ,Hans Klinga                                                                                              
Jughaid the Magician          ,Seymour Kneitel                                                                                          
Jughaid for President         ,Seymour Kneitel                                                                                          
Jughaid's Jumpin' Frog        ,Seymour Kneitel                                                                                          
Jupps Albtraum                ,Klaus Knoesel                                                                                            
Jugend ohne Gott              ,Michael Knof                                                                                             
Jungfrau im Wunderland        ,Michael Knof                                                                                             
Jule und ihre Männer         ,Michael Knof                                                                                             
Juggalo Championshxt Wrestling,Roy Knyrim                                                                                               
Jump for Joy                  ,Chris Koch                                                                                               
Jungle Heat                   ,Howard W. Koch                                                                                           
Junge Leute                   ,Volker Koepp                                                                                             
Judge Me Tender               ,Bob Koherr                                                                                               
Juliet Game                   ,Shôji Kôkami                                                                                           
Junjô otome no koimonogatar  ,Toshiaki Komura                                                                                          
Juggernaut                    ,Chiaki Konaka                                                                                            
Juliana in zeventig bewogen ja,Anton Koolhaas                                                                                           
Jugo moja                     ,Milutin Kosovac                                                                                          
Jugoslavija za mlade          ,Dragutin Kostic                                                                                          
Julek                         ,Ota Koval                                                                                                
Junge Mama                    ,Uwe Jens Krafft                                                                                          
Ju fler kockar...             ,Leif Krantz                                                                                              
Junge Leute brauchen Liebe    ,Käthe Kratz                                                                                             
Junge Leute wollen lieben     ,Dietrich Krausser                                                                                        
Jungle Red: Minneapolis, MN   ,Brad Kreisberg                                                                                           
Junkhearts                    ,Tinge                                                                                                    
Juliane                       ,Hans Kristensen                                                                                          
Jul og knogler                ,Hans Kristensen                                                                                          
Julekuller                    ,Hans Kristensen                                                                                          
Juledigt                      ,Hans Kristensen                                                                                          
Julesokken                    ,Hans Kristensen                                                                                          
Junges Glück                 ,Tina Kriwitz                                                                                             
Juggernaut                    ,Allan Kroeker                                                                                            
Judgement Call                ,Allan Kroeker                                                                                            
Jungle Island                 ,Fred R. Krug                                                                                             
Jubileum                      ,Eimert Kruidhof                                                                                          
Julia - Kämpfe für deine    ,Gabi Kubach                                                                                              
Juízo Final                  ,Vicente Kubrusly                                                                                         
Jungle Jezebel                ,George Kuchar                                                                                            
Juice                         ,Hana Kukal                                                                                               
Julius Caesar                 ,Yuri Kulakov                                                                                             
Julie                         ,Buzz Kulik                                                                                               
Jung Baaz                     ,Mehul Kumar                                                                                              
Junkyard Best to Orange Zest  ,Karen Kunkel                                                                                             
Jura ima amneziju             ,Daniel Kusan                                                                                             
Junacko srce                  ,Daniel Kusan                                                                                             
Junkies                       ,Trond Kvist                                                                                              
Jury Duty                     ,Ken Kwapis                                                                                               
Judy Garland Spoke            ,Ilan Kwittken                                                                                            
Junior and Sunday Morning     ,Terry Kyne                                                                                               
Julkkispornoa                 ,Kari Kyrönseppä                                                                                        
Jump Up!                      ,Sigvaldi J. Kárason                                                                                     
Julkinen potilas              ,Jyri Kähönen                                                                                           
Judgement                     ,Ferenc Kósa                                                                                             
Junjô no G-5 mô             ,Kôichi Mashimo                                                                                          
Junko no kojin jugyô! Kored  ,Kôichi Mashimo                                                                                          
Junko no ai! Kare wa kyokugen ,Kôichi Mashimo                                                                                          
Jugendsünden                 ,Ulrich König                                                                                            
Jud Süß - Ein Film als V    ,Horst Königstein                                                                                        
Judge Rummy in Bear Facts     ,Gregory La Cava                                                                                          
Jungle Jumble                 ,Gregory La Cava                                                                                          
Judge Rummy's Miscue          ,Gregory La Cava                                                                                          
Judge Rummy's Off Day         ,Gregory La Cava                                                                                          
Jumper                        ,Chi Chi LaRue                                                                                            
Juice Bomb                    ,Chi Chi LaRue                                                                                            
Jules et Jim                  ,Jeanne Labrune                                                                                           
Juruna, o Espírito da Flore  ,Armando Lacerda                                                                                          
Judy Garland: By Myself       ,Susan Lacy                                                                                               
Jungle Love 8                 ,Alex Ladd                                                                                                
Judgment at Hondo Seco        ,Perry Lafferty                                                                                           
Juna                          ,Katariina Lahti                                                                                          
Jun so sam chung ching        ,David Lai                                                                                                
Judge Deacon Frye             ,Bob Lally                                                                                                
Judy Collins Live at the Metro,Pierre Lamoureux                                                                                         
Junior Army                   ,Lew Landers                                                                                              
Jungle Manhunt                ,Lew Landers                                                                                              
Jungle Jim in the Forbidden La,Lew Landers                                                                                              
Jumping the Gun               ,Max Landes                                                                                               
Junked                        ,Lance Lane                                                                                               
Julius Caesar                 ,Michael Langham                                                                                          
Julie, bientôt 12 ans et de  ,Olivier Langlois                                                                                         
Jungle Belles                 ,Walter Lantz                                                                                             
Juana la Loca... de vez en cua,José Ramón Larraz                                                                                      
Jungle Bungle, Part 1         ,Rudy Larriva                                                                                             
Jungle Bungle, Part 2         ,Rudy Larriva                                                                                             
Jul                           ,Kjeld Nørgaard                                                                                          
Jumping the Guns              ,Larry Latham                                                                                             
Jugo 45                       ,Ivo Laurencic                                                                                            
Julie London, Dan Blocker     ,Gene Law                                                                                                 
Judgement: Part 1             ,Diarmuid Lawrence                                                                                        
Judgement: Part 2             ,Diarmuid Lawrence                                                                                        
Julian Bream                  ,Vernon Lawrence                                                                                          
Julian Lloyd Webber and Yitkin,Vernon Lawrence                                                                                          
Jugotrans                     ,Dragoslav Lazic                                                                                          
Jung (War) in the Land of the ,Fabrizio Lazzaretti                                                                                      
Jungle Woman                  ,Reginald Le Borg                                                                                         
Juana, instigadora            ,Alberto Lecchi                                                                                           
Juana Gets Smart              ,Bernard Lechowick                                                                                        
Juhong skirt                  ,Bong-rae Lee                                                                                             
Juan xing quan fa yu fa       ,Chiu Lee                                                                                                 
Jun fa qu shi                 ,Han Hsiang Li                                                                                            
Junkyard Muppets              ,Ray Lee                                                                                                  
Junior Drops Out              ,Herbert I. Leeds                                                                                         
Junior Falls for Teacher      ,Herbert I. Leeds                                                                                         
Juliana                       ,Alejandro Legaspi                                                                                        
Judgement: An Essay on War    ,Arnold Leibovit                                                                                          
Jubilee: A Time Less Golden   ,Spencer Leigh                                                                                            
Junger Herr für Jenny        ,Hermann Leitner                                                                                          
Junge Talente                 ,Hermann Leitner                                                                                          
