Abseits                       ,Hajo Gies                                                                                                
Aaghosh                       ,Murtaza Gilani                                                                                           
About Face                    ,Arvid E. Gillstrom                                                                                       
Abby                          ,William Girdler                                                                                          
Aberdeen by Seaside and Deesid,David Gladwell                                                                                           
Abu el Banat                  ,Lesli Linka Glatter                                                                                      
Abschiede                     ,Wolfgang Glück                                                                                          
Abroo                         ,Govind Ram                                                                                               
Abba Holekh Liktze Ha'Olam    ,Tali Goder                                                                                               
Aadmi Sadak Ka                ,Devendra Goel                                                                                            
Aas                           ,Devendra Goel                                                                                            
Abschied                      ,Matthias Gohlke                                                                                          
Abschied                      ,Matthias Gohlke                                                                                          
Abduction of Jesse Bookman    ,Ezra Gould                                                                                               
Abba Ganuv                    ,Jacob Goldwasser                                                                                         
Abracadabra                   ,Richard Starzak                                                                                          
Absolute Hundred              ,Srdan Golubovic                                                                                          
Aberrações Sexuais de Um    ,Custódio Gomes                                                                                          
Abe Lincoln in Illinois       ,Richard Goode                                                                                            
Abandon Ship                  ,Jonathan Goodwill                                                                                        
Absolute Aggers and Torters   ,Derrick Goodwin                                                                                          
Abe Hayat                     ,Krishna Gopkhle                                                                                          
Abode of Illusion: The Life an,Richard Gordon                                                                                           
Abschied von Johannes         ,Franz Josef Gottlieb                                                                                     
Abstracto                     ,Rui Goulart                                                                                              
Abuso: Case #6433             ,Tata Esteban                                                                                             
Abrahams Gold                 ,Jörg Graser                                                                                             
Absolutely Feudal             ,Peter Cregeen                                                                                            
Abbey                         ,Colin Gregg                                                                                              
Abschied für immer           ,Johannes Grieser                                                                                         
Abstract Cinema               ,Keith Griffiths                                                                                          
About a Girl                  ,Chris Grismer                                                                                            
Abitiamo insieme              ,Sabine Groschup                                                                                          
Abdul the Damned              ,Karl Grune                                                                                               
Abitur                        ,Theodor Grädler                                                                                         
Aber mich - betrügt man nic  ,Günter Gräwert                                                                                         
Abu en Nassr                  ,Günter Gräwert                                                                                         
Abhimaan                      ,Sujit Guha                                                                                               
Abidik gubidik                ,Aram Gülyüz                                                                                            
Aandhi                        ,Gulzar                                                                                                   
Abasheshe                     ,Dinen Gupta                                                                                              
Abhiyatri                     ,Hemen Gupta                                                                                              
Aatish: Feel the Fire         ,Sanjay Gupta                                                                                             
Abschied vom Abschied         ,Frank Guthke                                                                                             
Abdullah                      ,Claudio Guzmán                                                                                          
Abschied von Agnes            ,Michael Gwisdek                                                                                          
Aa Mezamete! Sono kimochi     ,Hiroaki Gôda                                                                                            
Aa Seiya ni sasageru kono omoi,Hiroaki Gôda                                                                                            
Aa Sekai wo shiawase de mitash,Hiroaki Gôda                                                                                            
Aa Anata no nozomi kanaemasuwa,Hiroaki Gôda                                                                                            
Aa Anata no yaku ni tachitakut,Hiroaki Gôda                                                                                            
Aa Hikareau koi no hacho      ,Hiroaki Gôda                                                                                            
Aa Itoshiki watashi no kyûp  ,Hiroaki Gôda                                                                                            
Aa Megami no namida to kare no,Hiroaki Gôda                                                                                            
Aa Megami wa dêto de shobu   ,Hiroaki Gôda                                                                                            
Aa Megami to akuma no watashi?,Hiroaki Gôda                                                                                            
Aa Sono hitokoto ga ienakute  ,Hiroaki Gôda                                                                                            
Aa Sono te de yume wo tsukamae,Hiroaki Gôda                                                                                            
Aa Sorette jerashî           ,Hiroaki Gôda                                                                                            
Aa Yami wo osorezu kagayaite  ,Hiroaki Gôda                                                                                            
Aa Daimakaichô sama kôri    ,Hiroaki Gôda                                                                                            
Aa Donna basho demo futari nar,Hiroaki Gôda                                                                                            
Aa Mazoku no ishin wa arimasuk,Hiroaki Gôda                                                                                            
Aa Megami no ai wa shinobi wo ,Hiroaki Gôda                                                                                            
Aa Megami no kokuhaku         ,Hiroaki Gôda                                                                                            
Aa Watashi ga mazoku demo iide,Hiroaki Gôda                                                                                            
Aa akuma ga kitarite wazawai n,Hiroaki Gôda                                                                                            
Aa wazawai kitarite chabashira,Hiroaki Gôda                                                                                            
Aa Megami to joou o tenbin ni ,Hiroaki Gôda                                                                                            
Aa hitotsu yane no shita de   ,Hiroaki Gôda                                                                                            
Aa Megami ni kokoro ubawarete?,Hiroaki Gôda                                                                                            
Aa shugyou to wagaya to megami,Hiroaki Gôda                                                                                            
Aa hensachi 30 kara no renai j,Hiroaki Gôda                                                                                            
Aa taiketsu to iu na no kyouik,Hiroaki Gôda                                                                                            
Aa joousama to megamisama     ,Hiroaki Gôda                                                                                            
Aa omoi tsutaeru basho        ,Hiroaki Gôda                                                                                            
Aa joousama to megami no himit,Hiroaki Gôda                                                                                            
Aa shinjirumono wa sukuwareru?,Hiroaki Gôda                                                                                            
Aa horidashimono ni megumi ari,Hiroaki Gôda                                                                                            
Aa oneesama wa dare no mono?  ,Hiroaki Gôda                                                                                            
Aa jidoushabu wa katemasuka?  ,Hiroaki Gôda                                                                                            
Abuk Sabuk Bir Film           ,Serif Gören                                                                                             
Abschied                      ,Christian Görlitz                                                                                       
ABS serienmäßig - Kondom    ,Britta Olivia Götz                                                                                      
Abrechnung auf See            ,Olaf Götz                                                                                               
Aç Kurtlar                   ,Yilmaz Güney                                                                                            
Abschied von Mallorca         ,Michael Günther                                                                                         
Aag Aur Sholay                ,S.A. Haafiz                                                                                              
Abeceda straha                ,Fadil Hadzic                                                                                             
Abu's Dungeon                 ,John Halas                                                                                               
Aatamin aikainen juttu        ,Elina Halttunen                                                                                          
Abbott & Costello, Teresa Brew,Fred Hamilton                                                                                            
Aankiliyude Tharattu          ,Cochin Hanifa                                                                                            
Absent Friends                ,Charlie Hanson                                                                                           
Aakkoset                      ,Neil Hardwick                                                                                            
Aambal Poovu                  ,Harikumar                                                                                                
Abraham Lincoln: Preserving th,Bill Harris                                                                                              
Absent Without Leave          ,James C. Hart                                                                                            
Abseits                       ,Wolf Hart                                                                                                
Absent Minded Abe             ,Pat Hartigan                                                                                             
Abra Catastrophe!             ,Butch Hartman                                                                                            
ABC's of Newborn Baby Care    ,Amanda Harvey                                                                                            
Absence fatale                ,Henri Hasbani                                                                                            
Abschied von einem Freund     ,Karola Hattop                                                                                            
Abandoned                     ,Russell Hayden                                                                                           
Aagantuka                     ,Suresh Heblikar                                                                                          
Aaghaatha                     ,Suresh Heblikar                                                                                          
Absturz                       ,Raoul W. Heimrich                                                                                        
Abbott and Costello Meet Jerry,Daniel Helfgott                                                                                          
Abbe Lane                     ,Franklin Heller                                                                                          
Abe Burrows                   ,Franklin Heller                                                                                          
Absurdistan                   ,Veit Helmer                                                                                              
Abu Halmoos                   ,Ibrahim Hilmi                                                                                            
Abe Lyman & Band              ,Joseph Henabery                                                                                          
Abbilder                      ,Wolfgang F. Henschel                                                                                     
Abandoned House               ,James Herbert                                                                                            
Abschied                      ,Karin Hercher                                                                                            
Able Danger                   ,Dave Herman                                                                                              
Abseitsfalle                  ,Marc Hertel                                                                                              
Abandoned Mine                ,Jack Herzberg                                                                                            
Abschied                      ,Rob Herzet                                                                                               
Abenteuer in Norfolk          ,Joachim Hess                                                                                             
Abana                         ,Arjun Hingorani                                                                                          
Abode of Illusion: The Life an,Carma Hinton                                                                                             
ABC da Greve                  ,Leon Hirszman                                                                                            
Abe Lincoln: Freedom Fighter  ,Jack Hively                                                                                              
Abraham's Sacrifice           ,Jack Hively                                                                                              
Abbot of Shaolin              ,Meng-Hua Ho                                                                                              
Abbey Mill House              ,Sam Hobkinson                                                                                            
Abandando Abandoned           ,Gregory Hoblit                                                                                           
Aby kwitlo zycie              ,Jerzy Hoffman                                                                                            
Ab Mitternacht                ,Carl Hoffmann                                                                                            
Abenteuer in Valparaiso       ,Ilse Hofmann                                                                                             
Abschiedsbilder               ,Nico Hofmann                                                                                             
Abdul Loves Cleopatra         ,Brian Hohlfeld                                                                                           
Abra Cadaver                  ,Stephen Hopkins                                                                                          
Absence of Mercy              ,Ken Horn                                                                                                 
Ability x Annoyance x Instinct,Masahiro Hosoda                                                                                          
Abicalypse now                ,Richard Huber                                                                                            
Aangeraakt door een engel     ,Beatrijs Hulskes                                                                                         
Absent Vixen, Cheeky Monkey   ,Dewi Humphreys                                                                                           
Abi Ever After                ,Dewi Humphreys                                                                                           
ABBA: The Winner Takes It All ,Chris Hunt                                                                                               
Abgespritzt                   ,Roy Hunter                                                                                               
Absent Minded                 ,Arthur Hurley                                                                                            
Aangan                        ,Nasir Hussain                                                                                            
Aandhi Aur Toofan             ,Mohammed Hussain                                                                                         
Aaya Toofan                   ,Mohammed Hussain                                                                                         
Abi foq al-Shagara            ,Hussein Kamal                                                                                            
Abschied von einer Stadt      ,Hanns Dieter Hüsch                                                                                      
Abel Villarama: Armado        ,Val Iglesias                                                                                             
Abenko Green Berets           ,Im Kwon-taek                                                                                             
Aa koe naki tomo              ,Tadashi Imai                                                                                             
Aç Kartallar                 ,Çetin Inanç                                                                                            
Absolute Aggression           ,J. Christian Ingvordsen                                                                                  
Aborto criminal               ,Ignacio F. Iquino                                                                                        
Aashiq                        ,Indra Kumar                                                                                              
Absolute Death! The Wishing St,Noboru Ishiguro                                                                                          
Abashiri Prison               ,Teruo Ishii                                                                                              
Abashiri bangaichi: Bôky�?   ,Teruo Ishii                                                                                              
Abashiri bangaichi: Dai setsug,Teruo Ishii                                                                                              
Abashiri bangaichi: Hokkai hen,Teruo Ishii                                                                                              
Abashiri Bangaichi: Koya no ta,Teruo Ishii                                                                                              
Abashiri Bangaichi: Nangoku no,Teruo Ishii                                                                                              
Abashiri bangai chi: Aku e no ,Teruo Ishii                                                                                              
Abashiri bangaichi: Fubuki no ,Teruo Ishii                                                                                              
Abashiri bangaichi: Kettô r  ,Teruo Ishii                                                                                              
Aaghaaz                       ,Yogesh Ishwar                                                                                            
Aandhi                        ,Nazrul Islam                                                                                             
About a Pilot                 ,Neal Israel                                                                                              
About a Prank                 ,Neal Israel                                                                                              
Aa Shiryu! Hoshi to natte kiyu,Masao Itô                                                                                               
Aaria                         ,Ervin Õunapuu                                                                                           
Aîsha kuronikuru             ,Yoshiaki Iwasaki                                                                                         
Aakhri Geet                   ,G.V. Iyer                                                                                                
Aberglaube                    ,Georg Jacoby                                                                                             
Abwärts                      ,Thomas Jahn                                                                                              
Aakasha Kottayile Sultan      ,Jayaraj                                                                                                  
Aanachandam                   ,Jayaraj                                                                                                  
Aapo                          ,Tero Jartti                                                                                              
Aadhi Thaalam                 ,Jayadevan                                                                                                
Aarum Anyaralla               ,Jeassy                                                                                                   
Aagamanam                     ,Jeassy                                                                                                   
Aankhon Aankhon Mein          ,Raghunath Jhalani                                                                                        
Aaye Din Bahar Ke             ,Raghunath Jhalani                                                                                        
Aadamkhor                     ,Joginder Shelly                                                                                          
Aaj Aur Kal                   ,Vasant Joglekar                                                                                          
Aap Ki Sewa Mein              ,Vasant Joglekar                                                                                          
Aanchal                       ,Vasant Joglekar                                                                                          
Aa Rathri                     ,Joshiy                                                                                                   
Aayiram Kannukal              ,Joshiy                                                                                                   
Aadharsham                    ,Joshiy                                                                                                   
Aarambham                     ,Joshiy                                                                                                   
Aïda                         ,Pierre Jourdan                                                                                           
Aaen med de ni møller        ,Poul Juhl                                                                                                
Abhimanyu                     ,Tony Juneja                                                                                              
Aasmaan                       ,Tony Juneja                                                                                              
Absalom                       ,Paul Junger Witt                                                                                         
About a Book Club             ,Gil Junger                                                                                               
Above It All                  ,Lou Kachivas                                                                                             
Aaram Thamburan               ,Shaji Kailas                                                                                             
Abgerutscht                   ,Jürgen Kaizik                                                                                           
Aakhri Insaaf                 ,Kalidas                                                                                                  
Aayushkalam                   ,Kamal                                                                                                    
Absolute Force                ,Steven Kaman                                                                                             
Aa Neram Alppa Dooram         ,Thampi Kannanthanam                                                                                      
Ab Ke Baras                   ,Raj Kanwar                                                                                               
Aaitya Bilavar Nagoba         ,Murlidhar Kapdi                                                                                          
Abby Normal                   ,Jonathan Kaplan                                                                                          
Abel Gance, hier et demain    ,Nelly Kaplan                                                                                             
Aansuon Ki Duniya             ,Anand Prasad Kapoor                                                                                      
Aaya Toofan                   ,Kedar Kapoor                                                                                             
Aa Ab Laut Chalen             ,Rishi Kapoor                                                                                             
Abhayam                       ,Ramu Kariat                                                                                              
Aai Tulzabhavani              ,Arun Vasudev Karnatki                                                                                    
Aali Laher Kela Kahar         ,Arun Vasudev Karnatki                                                                                    
Aashamsakalode                ,Vijayan Karote                                                                                           
Abnormal Excitement: Nao Saeji,Masahiro Kasai                                                                                           
Abakareta Yabou!! Jaaku Seimei,Osamu Kasai                                                                                              
Aaram                         ,D.D. Kashyap                                                                                             
Aaj Ki Raat                   ,D.D. Kashyap                                                                                             
Aan Baan                      ,D.D. Kashyap                                                                                             
Abhimanyu                     ,A. Kasilingam                                                                                            
Absences                      ,Giorgos Katakouzinos                                                                                     
Abhimaan                      ,Mahesh Kaul                                                                                              
Aakhri Dao                    ,Mahesh Kaul                                                                                              
Aaghat                        ,Ramakant Kavthekar                                                                                       
Abwarten oder rangehen?       ,Renata Kaye                                                                                              
ABC...ZH                      ,Xhanfize Keko                                                                                            
Abeni                         ,Tunde Kelani                                                                                             
Abendland                     ,Fred Kelemen                                                                                             
Abortion: The Divisive Issue  ,Joanne Kelly                                                                                             
Abendland                     ,Florian Kern                                                                                             
Absolution                    ,Irvin Kershner                                                                                           
Abschied nehmen               ,Erwin Keusch                                                                                             
Abuse of Power                ,David Kew                                                                                                
Aadmi                         ,Arshad Khan                                                                                              
Abdullah                      ,Sanjay Khan                                                                                              
ABC Africa                    ,Abbas Kiarostami                                                                                         
Abuse in Kind                 ,Christopher King                                                                                         
Abracadabra                   ,Tai-Kit Mak                                                                                              
Aatonaatto                    ,Mikko Kivinen                                                                                            
Absturz am Berg               ,Werner Klingler                                                                                          
Abgestürzt                   ,Stefan Klisch                                                                                            
Abschiedsfeier                ,Stefan Klisch                                                                                            
Abgestürzt                   ,Stefan Klisch                                                                                            
Abuela Upmanship              ,Tony Kluck                                                                                               
Abschied                      ,Christoph Klünker                                                                                       
Aaaah!                        ,Nico Knapper                                                                                             
Aan-uit-aan-uit               ,Nico Knapper                                                                                             
Abattoirs (Mattatoi)          ,Thierry Knauff                                                                                           
Abner the Baseball            ,Seymour Kneitel                                                                                          
Abstinence Makes the Heart Gro,Sarah Knight                                                                                             
Abazure no kairaku            ,Satoru Kobayashi                                                                                         
Aage Ki Soch                  ,Dada Kondke                                                                                              
Aali Aangavar                 ,Dada Kondke                                                                                              
Aatamin puvussa ja vähän    ,Jaakko Korhonen                                                                                          
Aangenaam kennis te maken     ,Hans de Korte                                                                                            
Abschiede                     ,Gedeon Kovacs                                                                                            
Aaron's Getting Better        ,James Kramer                                                                                             
Abschied                      ,Heidi Kranz                                                                                              
Abstiegskämpfe               ,Heidi Kranz                                                                                              
Aasgeier                      ,Michael Kreindl                                                                                          
Aalavandhan                   ,Suresh Krishna                                                                                           
Aahaa                         ,Suresh Krishna                                                                                           
Above the Horizon             ,Roman Kroitor                                                                                            
Abgezockt                     ,Gunter Krää                                                                                            
Abgründe                     ,Gunter Krää                                                                                            
Abwärts in den Tod           ,Gunter Krää                                                                                            
Abenteuer Ruhrpott            ,Werner Kubny                                                                                             
Abe ichizoku                  ,Hisatora Kumagai                                                                                         
Aap Beeti                     ,Kumar                                                                                                    
Ab Dilli Dur Nahin            ,Amar Kumar                                                                                               
Abana                         ,Dharam Kumar                                                                                             
Aabra Ka Daabra               ,Dheeraj Kumar                                                                                            
Aaj Ka Mahaatma               ,Kundan Kumar                                                                                             
Aasoo Bane Angaarey           ,Mehul Kumar                                                                                              
Aas Ka Panchhi                ,Mohan Kumar                                                                                              
Aap Aye Bahaar Ayee           ,Mohan Kumar                                                                                              
Aap Beati                     ,Mohan Kumar                                                                                              
Aap Ki Parchhaiyan            ,Mohan Kumar                                                                                              
Aag                           ,Naresh Kumar                                                                                             
Aansoo                        ,Shanti Kumar                                                                                             
Aandha Intaquam               ,Swaroop Kumar                                                                                            
Aadipaapam                    ,K.P. Kumaran                                                                                             
Aazhi                         ,Boban Kunchacko                                                                                          
Abschied                      ,Carmen Kurz                                                                                              
Abraham in Paris              ,Esmail Koushan                                                                                           
About a Boy                   ,Ken Kwapis                                                                                               
Abgetrieben                   ,Norbert Kückelmann                                                                                      
Abie Kabibble Outwitted His Ri,Gregory La Cava                                                                                          
Above Suspicion               ,Stephen La Rocque                                                                                        
Aaltoska orkaniseeraa         ,Edvin Laine                                                                                              
Absent Without Leave          ,John Laing                                                                                               
Abachurina Post Office        ,N. Lakshminarayan                                                                                        
Abandonada                    ,Joel Lamangan                                                                                            
Absturz der Träume           ,Sabine Landgraeber                                                                                       
Above and Beyond Therapy      ,Eric Laneuville                                                                                          
Abenteuer in Marokko          ,Leo Lapaire                                                                                              
Abemennesket                  ,Lau Lauritzen                                                                                            
Abilene                       ,Anton Leader                                                                                             
Absolute Zero                 ,Robert Lee                                                                                               
Aau seung han                 ,Sun-Fung Lee                                                                                             
ABC                           ,Ingemar Leijonborg                                                                                       
Absalom, My Son               ,Mitchell Leisen                                                                                          
Abschiedsabend                ,Hermann Leitner                                                                                          
About Taking It Like a Man    ,Michael Lembeck                                                                                          
Abort                         ,Grigori Lemberg                                                                                          
Aaron's List of Dreams        ,Dan Lerner                                                                                               
Aarhus                        ,Jørgen Leth                                                                                             
About That Strange Girl       ,Marco Leto                                                                                               
Above Reproach                ,Peter Levin                                                                                              
Absolution                    ,Jefery Levy                                                                                              
Aberration                    ,Leonard Lewis                                                                                            
Abgezockt                     ,Peter Lichtefeld                                                                                         
Abel, wo ist dein bruder?     ,Wolfgang Liebeneiner                                                                                     
Abschied                      ,Peter Lilienthal                                                                                         
Abgründe                     ,Peter Lilienthal                                                                                         
Abbas Kiarostami: Truths and D,Jean-Pierre Limosin                                                                                      
Abducted by the Enema Bandit  ,Fred J. Lincoln                                                                                          
Aber Doktor                   ,Oldrich Lipský                                                                                          
Abrir las puertas del mar     ,Francisco Llinás                                                                                        
Abstinence Makes the Heart Gro,J.D. Lobue                                                                                               
Abschied nehmen               ,Vera Loebner                                                                                             
Ab urbe condita               ,Jan Lomnicki                                                                                             
Abba Shahor Lavan             ,Eitan Londner                                                                                            
Abschiedsdisco                ,Rolf Losansky                                                                                            
Abenteuer im Zoo              ,Ralph Lothar                                                                                             
Abide with Me                 ,Chris Lovett                                                                                             
